meanR,meanG,meanB,stdR,stdG,stdB,skewR,skewG,skewB,kurtR,kurtG,kurtB,kelas
226.4936424,220.760503,176.2775032,45.06831549,43.21569991,53.10050757,-2.332484443,-2.497123087,-0.996251931,6.220414592,7.230214013,-0.285475333,adidas
207.6460658,204.6518455,204.4142219,29.01436912,30.91995453,33.44108995,-2.122266655,-1.974984075,-1.847165289,5.388454343,4.875587801,4.315305782,adidas
227.9688696,224.8351602,226.9239477,21.63806237,31.1134176,30.94608782,-3.349066138,-2.660763769,-2.671709731,13.74098327,6.559757818,6.624965535,adidas
99.89682318,104.5171795,111.8498485,56.23501304,55.06566718,53.42972568,1.236653543,1.369334234,1.525797765,1.443301693,1.544564958,1.628935036,adidas
194.8025151,193.9506736,193.932657,83.18184603,84.48663544,84.61883741,-1.162197042,-1.159114592,-1.161063421,-0.500271098,-0.509747965,-0.503523034,adidas
132.5629584,126.2289342,123.5513194,85.27113507,87.42817014,88.08825152,0.270093182,0.412609923,0.475828987,-1.471659855,-1.485843003,-1.487201107,adidas
124.8127989,110.5087691,100.3996732,53.31601887,58.3315103,66.06973679,-0.051874971,0.447755989,0.616347675,-0.871171553,-0.959050903,-0.964653361,adidas
153.4037787,146.0593112,124.942323,74.79657567,70.42749376,77.67935615,-0.335769919,-0.25705827,0.209219912,-1.092232178,-0.909135812,-1.311455418,adidas
152.7175143,100.4273756,85.92416693,79.35054662,62.98389231,58.24682045,-0.415352888,0.21912284,0.594400453,-1.21325747,-0.877806546,-0.350930761,adidas
206.9455317,213.3113042,202.4055724,59.9059175,59.59243575,65.55772709,-2.045867939,-2.289045791,-1.506130977,2.775221273,3.574174947,0.773861322,adidas
219.4820631,220.3784479,222.9965521,47.44745807,47.82204634,46.82544158,-2.86263479,-2.855264977,-2.913760698,6.983873928,6.920842461,7.333601424,adidas
227.2521126,228.3940928,231.5843033,29.07821702,29.08731495,28.31194861,-4.528578721,-4.573057936,-4.803291449,23.00374325,23.37838342,25.71416122,adidas
149.5235172,172.6584024,188.8472577,43.13809978,29.28157603,28.25640271,0.530035085,0.2108066,-1.093963235,-1.035579485,0.107142589,1.315852517,adidas
178.4222935,173.1218511,171.7654456,87.66094494,90.28858642,90.57950834,-0.765561729,-0.648536918,-0.597297852,-1.099219702,-1.266117929,-1.351650242,adidas
135.9816048,152.811643,152.2491629,50.66090509,52.4656648,62.76844375,-0.185874546,-0.544621576,-0.425093707,0.159396108,-0.499965592,-0.924867861,adidas
125.1070831,125.3241191,122.9344308,91.60243061,91.46783409,92.81716454,0.585440185,0.584122103,0.596926429,-1.464849546,-1.46412655,-1.464231472,adidas
192.5825694,175.2821468,161.7598653,83.39176495,87.1009867,98.96785938,-0.9473272,-0.529942822,-0.381555577,-0.802489093,-1.32435296,-1.585609828,adidas
77.51223693,95.71821189,151.4781967,58.02007627,65.38575815,77.67929368,0.00998571,0.012847314,-0.391913898,-1.52740306,-1.546334873,-1.294241725,adidas
133.3708546,146.8625638,161.6657167,66.54396916,57.89580151,49.93923445,-0.780358144,-0.514181366,-0.618077037,-0.499912618,-0.885185774,-0.215766698,adidas
142.4866869,161.6488959,192.0762915,65.57448935,48.54753006,45.91470913,-1.371448913,-0.99613379,-0.874491131,0.352820532,-0.201231885,0.713718589,adidas
178.8203723,196.8623246,196.7577129,76.51360215,81.12561306,80.86092202,-0.856283777,-1.282019387,-1.277372787,-0.772953101,-0.154924343,-0.154503749,adidas
215.5118195,182.2988116,78.11593688,45.94973168,43.15100326,37.53221306,-2.380526607,-2.173954791,2.24950646,4.930710192,3.956460551,5.396344223,adidas
227.4975486,226.1726722,227.5314294,31.62707821,37.92776168,39.19367985,-4.525442128,-3.976531514,-3.816675106,20.53187423,14.97658591,13.60922211,adidas
226.8443878,229.24432,234.5941486,36.18614873,30.97024649,19.055141,-4.195518329,-4.161547093,-4.574798803,16.84340714,16.60043088,23.30753908,adidas
213.6876794,214.9230309,218.5739796,56.05478289,55.34398222,51.09326288,-2.402370511,-2.393558743,-2.394601575,4.27251458,4.245212027,4.367090237,adidas
231.6273318,232.6148756,234.6653779,21.56085216,21.631582,21.75746105,-6.730800216,-6.746980288,-6.816870854,50.30233796,50.50716278,51.51434498,adidas
230.8183195,231.7044204,233.7337372,25.36518508,25.48378573,25.60970437,-5.980300259,-5.968889089,-5.998157127,36.67910512,36.54857203,36.86844218,adidas
225.55967,226.4992227,229.2383809,36.4503872,36.69789816,36.39182422,-3.996466765,-3.995963271,-4.036090194,15.34414588,15.32904605,15.59261448,adidas
227.5372688,228.7101204,231.4265187,29.48981386,29.47284734,29.05820652,-4.916578871,-4.979003914,-5.171374139,25.375429,25.91131036,27.57948436,adidas
212.0057199,212.8863999,214.9374203,61.61001083,61.93756926,61.76754989,-2.295952173,-2.296645638,-2.294975183,3.453116179,3.455015271,3.448400533,adidas
219.7134088,220.8964047,224.3583785,40.61514912,40.64894249,40.26286635,-3.367318217,-3.381638551,-3.501728879,10.93998566,11.00464939,11.67951023,adidas
225.3088528,226.0864557,225.711934,34.66199901,35.003083,37.72105718,-4.018193412,-3.979277657,-3.513659755,16.54405654,16.23135813,12.73059463,adidas
134.0429825,130.7638012,125.4396374,60.06041082,57.57194665,57.09890521,-0.36315471,-0.211190261,-0.178004721,-1.064482372,-1.06164991,-1.065919271,adidas
107.9983658,111.2569555,117.7298908,65.56805138,70.39693514,79.96508852,0.307679137,0.25601206,0.248051332,-1.407402324,-1.498415712,-1.557810827,adidas
133.9097975,137.2212412,120.6925024,59.4202016,59.24376659,54.36178781,-0.223571378,-0.334128569,-0.145000244,-0.956896798,-0.90107656,-0.916627714,adidas
154.7502591,155.4556162,157.983797,61.67248403,59.18789921,57.9128001,-0.773326643,-0.717495883,-0.740238159,-0.416552291,-0.489884829,-0.435659747,adidas
108.2624761,126.5257693,154.2123924,58.66873437,65.17864859,76.43017244,-0.309662477,-0.196851858,-0.131247569,-1.204709754,-1.31640241,-1.474941787,adidas
148.7692921,148.5535515,141.8834702,68.18775009,69.26780709,71.52038458,-0.906686816,-0.768983992,-0.484311541,-0.367585388,-0.605135893,-0.980258791,adidas
152.1968471,164.9681521,158.023298,69.09746361,66.01608763,80.93781442,-0.716098547,-1.069216586,-0.633734323,-0.59623016,0.138072544,-1.096395397,adidas
122.2523318,116.8880341,113.2844587,94.56348005,85.37101755,79.48077163,-0.154830342,-0.169780339,-0.184809172,-1.679669502,-1.606608121,-1.48889804,adidas
155.3096899,167.5950056,148.3025749,57.22144128,61.1291699,60.46383815,-0.625367726,-0.721613465,-0.619443324,-0.5065106,-0.273561663,-0.465457053,adidas
94.5497449,102.4296078,92.85337612,71.68253232,64.48454238,60.09749173,0.873258299,0.781679182,0.848978299,-0.376496958,-0.438551245,-0.195335075,adidas
232.4721979,233.3249761,235.3773119,16.44852196,16.56913309,16.69377768,-8.190650688,-8.067124435,-8.168262219,79.15508189,77.34999423,78.91171194,adidas
228.2591571,227.3807276,230.3944366,47.81597554,48.59934368,47.16678078,-2.873711651,-2.822037757,-3.105685593,8.369974042,8.102609664,9.607018302,adidas
113.0875917,108.2845783,104.1330716,79.9715239,80.60431424,77.1948734,0.243340774,0.258329349,0.280864323,-1.402391022,-1.409947236,-1.386910992,adidas
180.7016701,176.1291653,172.1644013,72.26794006,76.27261132,80.31120746,-0.166253914,-0.14426247,-0.164436178,-1.583498845,-1.607334103,-1.593339362,adidas
129.7371851,131.6394093,132.1251395,51.53852861,57.86285466,59.55527534,0.204034828,-0.029043944,-0.058875573,-0.383486222,-0.862923835,-0.919511832,adidas
120.6974051,130.8120217,144.1489158,91.83719728,74.51717902,68.70847559,-0.020853713,0.017326734,-0.40998005,-1.587440803,-1.459032791,-1.215819446,adidas
102.8370137,102.8837093,95.25564015,74.31671972,71.26849032,68.4064095,0.475356748,0.49540051,0.508683905,-1.217625535,-1.189151309,-1.172349771,adidas
207.956832,209.8513233,211.145747,66.30862384,63.18906612,62.65547803,-2.108315972,-2.142637587,-2.08087937,2.754346444,3.010953149,2.787530804,adidas
229.5836655,229.6371572,232.3579401,22.29959324,25.24942936,25.04505164,-5.406742656,-4.893995301,-5.091788007,35.67867039,27.18389279,28.91563043,adidas
229.5031888,230.5768495,233.2462333,23.2022202,23.1610962,22.81947527,-5.485223627,-5.517063287,-5.740916306,34.3096828,34.64571763,36.80658894,adidas
224.9864078,225.9655214,228.4082828,37.53472954,37.46312078,36.31334738,-3.892177149,-3.875560136,-3.850893818,14.44861281,14.30304267,14.10229552,adidas
206.6044523,207.4048948,209.5191327,68.39023834,68.84260231,68.50709984,-1.946173124,-1.946529827,-1.943601809,1.880407936,1.881387724,1.86844062,adidas
107.6844621,111.8656425,115.3990288,89.63001937,90.80160393,91.12500488,0.212727256,0.148382802,0.123444454,-1.508897263,-1.548074863,-1.52759604,adidas
54.67151626,61.3378707,14.00175383,62.69612467,70.35925388,21.36718227,0.86539717,0.913127374,2.992232491,-0.900934033,-0.790670726,12.10527963,adidas
201.388353,202.2201849,204.2547832,74.59919805,74.99751928,74.72297489,-1.782118312,-1.782967742,-1.776263099,1.294128791,1.295678575,1.268787805,adidas
209.1923031,208.4278938,208.3715521,64.3517449,67.0352459,70.71245913,-2.194442477,-2.061621415,-1.965163138,3.183429553,2.526418149,2.019756417,adidas
224.9887994,223.9499362,226.4001116,34.17403503,37.6098959,38.02836148,-3.709318393,-3.364508121,-3.429242,13.81235635,10.96616323,11.21279355,adidas
219.6923629,220.6672114,222.740055,51.72748445,51.88102626,51.73845491,-2.957316646,-2.957693778,-2.95761167,6.963295033,6.962206407,6.960081357,adidas
232.1079401,232.6702009,234.6703803,14.47974909,16.3689405,17.61028106,-5.286085682,-5.646259302,-6.082880923,34.63219094,38.94530145,44.08635496,adidas
228.9325973,229.9160555,231.868184,27.63867374,27.67831308,27.75734261,-5.266975689,-5.282160816,-5.241080638,30.48131335,30.65426728,30.1455569,adidas
155.4536631,139.4253827,130.9426618,49.60244378,44.47490878,43.94628164,-0.443192275,-0.583807409,-0.252003174,0.548995651,0.83387421,0.763033029,adidas
135.3714724,133.4366629,129.0283801,69.61337447,68.61120334,69.17598626,-0.513567859,-0.506711515,-0.326413131,-1.362481498,-1.342753446,-1.474798583,adidas
181.4143814,173.5258889,158.0644731,73.79069298,77.3206386,91.34743632,-0.86253345,-0.567312908,-0.418720957,-0.438344761,-1.062410575,-1.434266469,adidas
167.9853313,167.8523028,171.3142047,97.41154112,97.32328729,94.11718536,-0.378190668,-0.375296974,-0.388719506,-1.75222504,-1.7533567,-1.734367268,adidas
212.4604592,200.7091438,201.0393814,47.18767856,71.53976045,73.05287114,-2.151993086,-1.814343669,-1.676404467,3.935271026,1.687562439,1.092802147,adidas
232.3850446,233.2315051,236.0154058,13.5764668,14.48529038,12.53069183,-5.296537031,-5.56145934,-5.971162478,34.52397017,37.53701999,44.59262348,adidas
167.7821269,167.7275391,167.8545121,106.2162253,106.2691028,106.1285987,-0.443385444,-0.44318634,-0.444093369,-1.760112133,-1.760209874,-1.758787328,adidas
129.9210977,118.7540458,110.9648039,56.82779295,60.13622127,62.94469062,-0.414915714,-0.065280564,0.119344311,-0.4711441,-0.90907588,-0.879886075,adidas
107.0137117,102.4321389,99.42649872,87.21320512,87.0713005,86.623919,0.547036389,0.6227777,0.69642233,-1.154089222,-1.050344411,-0.947950153,adidas
100.7403739,80.0329839,79.41394292,66.94806632,56.89732343,55.98880834,0.484575664,0.937510511,0.900144609,-0.764478224,0.100506118,0.086651489,adidas
231.2992267,232.4447146,235.7410316,13.98119168,13.78831674,12.2146112,-4.716756446,-4.800413566,-5.956664764,30.84364462,31.92842406,48.41041806,adidas
227.1425183,228.2332789,230.9426618,31.223737,31.33030195,30.94662629,-4.801592599,-4.833538925,-4.981016446,24.08809922,24.35707587,25.57534078,adidas
205.5917769,206.3174426,208.9954759,72.62077892,72.98832888,75.07402995,-2.104036975,-2.100675647,-2.094417105,2.588003278,2.575176569,2.554750288,adidas
231.3209303,232.4461097,235.7396963,14.06804104,13.87618373,12.31097283,-4.771899881,-4.859964618,-6.008003036,31.56523305,32.78930752,49.17342405,adidas
94.51029419,78.98679545,74.20568075,67.8461661,57.10643902,49.04347776,0.680383607,0.899761693,0.956740961,-0.378063815,0.232060954,0.347085688,adidas
226.4593033,227.0193519,229.2218591,29.40809337,30.32222066,29.88599734,-3.376924235,-3.304647282,-3.342120173,11.98866594,11.20272977,11.60424033,adidas
198.2827647,197.4900949,199.1010045,88.25186042,89.41317454,87.79885916,-1.095230915,-1.093916305,-1.107078247,-0.682625145,-0.686267865,-0.667839464,adidas
227.8059431,228.7969946,229.6602958,30.68997671,30.78257896,31.96026285,-4.622500888,-4.632227802,-4.382705227,21.70190459,21.78391877,19.70121537,adidas
243.6178452,243.8255341,244.2190091,35.46823198,35.3067272,35.23694404,-4.673477515,-4.711062959,-4.815073986,22.77853699,23.06260169,23.84154069,adidas
112.4979273,104.0623605,98.84950973,62.89977149,65.22841689,66.07630059,0.17488167,0.292403183,0.518909747,-0.932548187,-0.872706522,-0.625469272,adidas
115.4853914,110.517319,121.323581,59.31430963,55.42917422,66.88055932,0.457487392,0.560084585,0.540581856,-1.209839897,-0.996381944,-1.127834791,adidas
228.9376594,230.0752152,232.7084064,25.81924072,24.51965845,24.12223515,-5.198834437,-5.060197227,-5.26248486,29.42396123,28.29623807,30.15064387,adidas
143.3639987,142.3308554,135.4581473,55.39146328,54.4950013,56.41859232,-0.27857101,-0.221917014,-0.284160711,-0.92482268,-0.946207312,-0.897319418,adidas
212.8998326,213.7065729,215.525012,61.65203116,61.95184186,62.24550459,-2.460556505,-2.458475248,-2.45691223,4.230615263,4.222218743,4.216894437,adidas
138.7234534,135.3517817,130.7831433,54.26836516,53.1996766,56.11441947,-0.394659042,-0.023239172,0.169287126,0.24707363,-0.025100396,-0.184421885,adidas
239.8561663,235.218172,222.1260563,27.54011849,32.8149582,40.24974492,-3.122272516,-2.78042487,-2.359912618,10.93712308,8.427969565,6.529518616,adidas
217.9765824,200.9340721,198.195731,40.97818839,50.80363967,53.18158277,-2.50034616,-1.621015649,-1.468807164,6.96198176,2.532646982,1.888022693,adidas
230.7535475,232.1327527,233.6760603,17.11469877,15.98652096,16.97098357,-5.148203347,-5.196686539,-5.141636729,36.08255701,36.4864568,35.52520057,adidas
87.40848214,127.563357,134.6090761,72.89988895,74.21850209,78.25664024,0.520974987,-0.340192356,-0.553072129,-1.26344559,-1.337185894,-1.307689138,adidas
110.6931999,93.58828922,89.13036113,79.08854802,76.22942346,69.36627345,0.492684686,0.819890038,0.803808227,-1.296922838,-0.872164481,-0.871926644,adidas
81.14018654,56.60449219,49.04239078,61.30589064,65.6274605,67.34881217,0.918010613,1.51132205,1.582101776,0.12956673,0.982353206,1.134409168,adidas
95.71217315,96.82089047,96.93869579,72.94753496,72.01114343,67.06415729,0.508268695,0.430147397,0.477034763,-0.790452342,-0.955015579,-0.836744997,adidas
148.7334981,145.8282047,144.4960539,66.95044832,64.06799334,62.60915328,-0.58855711,-0.567526302,-0.441911971,-0.778024847,-0.784247763,-0.86614619,adidas
224.7212612,223.3297592,225.7671197,37.34976164,40.37637317,40.0283675,-3.866383964,-3.391792974,-3.486791859,14.57850563,11.02078148,11.66924464,adidas
223.8937341,224.560806,225.437221,27.08805756,27.74967267,30.00630456,-2.256165129,-2.23453264,-2.241381441,4.870562116,4.730408839,4.894804054,adidas
41.2509367,43.67442602,43.48698581,45.09654146,46.04683241,46.87494632,2.396475526,2.340425119,2.330689008,4.9600928,4.656635024,4.574494604,adidas
222.9268375,222.8318519,221.8719507,37.21508538,37.53414271,37.15863447,-3.548622402,-3.551087384,-3.515796462,13.36524784,13.35610117,13.19146208,adidas
71.95840641,77.85170201,71.60825893,52.59964581,57.24913065,50.99352707,0.653904388,0.542620814,0.767634773,-0.678016473,-0.997206718,-0.362624869,adidas
130.1223892,111.2482661,116.1719547,76.02562145,88.47672342,84.12306567,-0.116425591,0.081191427,0.164736843,-0.904173609,-1.345994532,-1.270587847,adidas
227.746871,228.8896285,231.5872728,28.63554678,28.62733396,28.18908509,-4.894995535,-4.921894404,-5.073970817,25.8195006,26.05615052,27.41689696,adidas
144.3661511,135.1002471,135.7354512,61.14147558,57.25662742,57.53213983,0.374230976,0.491730162,0.484322605,-1.353084641,-1.11359218,-1.145387796,adidas
118.6123445,117.8942522,140.6334503,61.72496444,63.55940473,65.72372955,-0.032223968,-0.040269717,-0.263382646,-1.246026486,-1.248726541,-1.019069899,adidas
131.5886081,131.6590601,136.237225,61.27355793,59.45411964,60.70130365,-0.566359762,-0.465403085,-0.210863611,-0.875925683,-0.884881856,-0.953918766,adidas
234.2066127,234.9447744,237.4282326,7.777379024,8.03686248,7.678111445,-6.778508832,-6.491833267,-7.120708657,64.11026089,59.14072437,71.04365524,adidas
213.0283801,213.9538026,216.1333107,60.56178583,60.8055749,60.50982532,-2.443771331,-2.444233706,-2.445308403,4.177300693,4.176845003,4.175622994,adidas
132.316466,128.6367586,125.0038066,106.5736768,102.8789953,105.5094639,0.165358827,0.29357844,0.301070841,-1.854889143,-1.759095748,-1.757675211,adidas
128.555106,130.7050781,140.9146803,79.85742457,75.25776757,72.41325021,-0.001484002,-0.234617438,-0.722524051,-1.26142272,-0.944685306,-0.487625614,adidas
